incident_id,equipment_id,equipment_name,category,date_time,shift,incident_type,description,root_cause,contributing_factors,immediate_action,corrective_action,impact_level,downtime_hours,production_loss_tonnes,reported_by,investigated_by,closure_date,status
INC-CRE-005-012,CRE-005,Blower (Critical),Critical Rotating Equipment,2025-09-28 22:54:03,A (06:00-14:00),Unplanned breakdown,Blower (Critical) (CRE-005) experienced unplanned stoppage due to bearing wear.,Seal/gasket leakage,Misalignment,Stopped operation and applied LOTO,Retrained operator on procedure,Moderate,13.0,48.17,G. Chatterjee,J. Mehta,2025-10-26,Closed
INC-CRE-005-007,CRE-005,Blower (Critical),Critical Rotating Equipment,2025-10-08 14:55:04,C (22:00-06:00),Near-miss,Near-miss event observed near Blower (Critical) (CRE-005) - potential bearing wear identified before failure occurred.,Misalignment,"Belt/chain wear, Sensor/instrument drift",Stopped operation and applied LOTO,Replaced belt/chain,Minor,2.0,0.0,B. Kulkarni,R. Sharma,2025-11-05,Closed - CAPA implemented
INC-CRE-005-021,CRE-005,Blower (Critical),Critical Rotating Equipment,2025-12-18 07:51:40,C (22:00-06:00),Production stoppage,"Production stoppage caused by coupling wear on Blower (Critical) (CRE-005), affecting downstream units.",Electrical fault,"Bearing wear/failure, Loose fastener/connection",Stopped operation and applied LOTO,Repaired electrical connection,Negligible,4.1,14.19,R. Sharma,S. Reddy,2026-01-13,Closed
INC-CRE-005-015,CRE-005,Blower (Critical),Critical Rotating Equipment,2025-12-28 20:35:13,C (22:00-06:00),Unplanned breakdown,Blower (Critical) (CRE-005) experienced unplanned stoppage due to impeller fouling/imbalance.,Sensor/instrument drift,"Cooling system fault, Overload/overcurrent, Hydraulic system fault",Carried out emergency repair,Replaced motor winding/insulation,Major,21.5,75.56,G. Chatterjee,M. Iqbal,2026-01-19,Closed
INC-CRE-006-002,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2024-04-04 16:54:23,C (22:00-06:00),Unplanned breakdown,Gearbox (Critical) (CRE-006) experienced unplanned stoppage due to gear tooth wear/pitting.,Hydraulic system fault,"Thermal fatigue, Vibration/imbalance, Operator error",Continued operation with reduced load and monitoring,Repaired hydraulic line/cylinder,Moderate,19.0,49.07,R. Sharma,C. Joshi,2024-04-23,Closed - CAPA implemented
INC-CRE-006-003,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2024-04-07 17:40:50,C (22:00-06:00),Unplanned breakdown,Gearbox (Critical) (CRE-006) experienced unplanned stoppage due to bearing failure.,Thermal fatigue,"Belt/chain wear, Insulation degradation, Foreign material ingress",Carried out emergency repair,Balanced rotating component,Negligible,79.0,220.7,B. Kulkarni,D. Banerjee,2024-04-13,Closed
INC-CRE-006-017,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2024-04-14 18:21:02,A (06:00-14:00),Quality deviation event,"Quality deviation traced to Gearbox (Critical) (CRE-006) malfunction (oil seal leakage), resulting in off-spec product.",Material blockage/jam,"Belt/chain wear, Vibration/imbalance",Carried out emergency repair,Updated PLC/software parameters,Minor,6.9,20.15,A. Verma,G. Chatterjee,,Under investigation
INC-CRE-006-009,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2024-05-05 03:09:08,A (06:00-14:00),Unplanned breakdown,Gearbox (Critical) (CRE-006) experienced unplanned stoppage due to gear tooth wear/pitting.,Operator error,Control system/software fault,Stopped operation and applied LOTO,Cleaned and applied anti-corrosion coating,Moderate,30.7,77.63,M. Iqbal,S. Reddy,2024-05-15,Closed
INC-CRE-006-015,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2024-05-16 00:40:36,C (22:00-06:00),Unplanned breakdown,Gearbox (Critical) (CRE-006) experienced unplanned stoppage due to oil seal leakage.,Corrosion,Lubrication failure,Isolated equipment and informed shift supervisor,Recalibrated sensor,Minor,28.2,54.24,D. Banerjee,N. Gupta,,Open
INC-CRE-006-012,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2024-05-28 00:54:07,C (22:00-06:00),Production stoppage,"Production stoppage caused by lubrication system fault on Gearbox (Critical) (CRE-006), affecting downstream units.",Corrosion,Corrosion,Stopped operation and applied LOTO,Updated PLC/software parameters,Major,14.7,60.76,C. Joshi,V. Rao,2024-06-14,Closed - CAPA implemented
INC-CRE-006-025,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2024-06-13 16:00:46,B (14:00-22:00),Unplanned breakdown,Gearbox (Critical) (CRE-006) experienced unplanned stoppage due to gear tooth wear/pitting.,Foreign material ingress,Loose fastener/connection,Continued operation with reduced load and monitoring,Tightened/replaced fasteners,Negligible,6.6,9.1,R. Sharma,J. Mehta,2024-06-25,Closed - CAPA implemented
INC-CRE-006-023,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2024-06-15 18:05:06,C (22:00-06:00),Environmental excursion,Environmental parameter excursion (emission/effluent) associated with Gearbox (Critical) (CRE-006) operation.,Operator error,"Hydraulic system fault, Refractory/lining wear",Carried out emergency repair,Cleared foreign material and inspected,Moderate,5.8,3.16,T. Singh,D. Banerjee,2024-06-30,Closed - CAPA implemented
INC-CRE-006-001,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2024-09-20 14:00:58,C (22:00-06:00),Safety incident (minor),Minor safety incident during maintenance/operation of Gearbox (Critical) (CRE-006); first-aid case reported.,Hydraulic system fault,"Electrical fault, Misalignment, Vibration/imbalance",Isolated equipment and informed shift supervisor,Replaced seal/gasket,Minor,3.7,6.88,T. Singh,A. Verma,,Open
INC-CRE-006-018,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2024-10-22 08:43:43,C (22:00-06:00),Production stoppage,"Production stoppage caused by gear tooth wear/pitting on Gearbox (Critical) (CRE-006), affecting downstream units.",Thermal fatigue,Material blockage/jam,Continued operation with reduced load and monitoring,Retrained operator on procedure,Negligible,20.0,85.72,V. Rao,C. Joshi,,Open
INC-CRE-006-004,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2025-02-17 16:10:30,A (06:00-14:00),Safety incident (minor),Minor safety incident during maintenance/operation of Gearbox (Critical) (CRE-006); first-aid case reported.,Misalignment,"Bearing wear/failure, Seal/gasket leakage",Carried out emergency repair,Inspected and replaced thermal component,Severe,1.2,0.78,A. Verma,A. Verma,2025-02-18,Closed
INC-CRE-006-013,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2025-03-01 09:36:02,C (22:00-06:00),Quality deviation event,"Quality deviation traced to Gearbox (Critical) (CRE-006) malfunction (oil seal leakage), resulting in off-spec product.",Insulation degradation,Insulation degradation,Isolated equipment and informed shift supervisor,Replaced seal/gasket,Moderate,4.1,6.03,G. Chatterjee,R. Sharma,2025-03-16,Closed
INC-CRE-006-006,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2025-04-27 15:28:35,A (06:00-14:00),Unplanned breakdown,Gearbox (Critical) (CRE-006) experienced unplanned stoppage due to gear tooth wear/pitting.,Electrical fault,"Lubrication failure, Misalignment",Continued operation with reduced load and monitoring,Cleared foreign material and inspected,Negligible,8.3,11.83,M. Iqbal,R. Sharma,2025-05-02,Closed
INC-CRE-006-008,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2025-05-07 05:49:56,B (14:00-22:00),Production stoppage,"Production stoppage caused by bearing failure on Gearbox (Critical) (CRE-006), affecting downstream units.",Belt/chain wear,"Hydraulic system fault, Foreign material ingress, Insulation degradation",Continued operation with reduced load and monitoring,Flushed and repaired cooling circuit,Minor,51.2,183.74,J. Mehta,C. Joshi,2025-06-05,Closed
INC-CRE-006-007,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2025-05-19 00:55:08,A (06:00-14:00),Production stoppage,"Production stoppage caused by gear tooth wear/pitting on Gearbox (Critical) (CRE-006), affecting downstream units.",Sensor/instrument drift,Overload/overcurrent,Carried out emergency repair,Repaired/replaced refractory section,Minor,23.8,73.29,P. Nair,D. Banerjee,,Under investigation
INC-CRE-006-024,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2025-06-08 07:51:16,A (06:00-14:00),Unplanned breakdown,Gearbox (Critical) (CRE-006) experienced unplanned stoppage due to bearing failure.,Foreign material ingress,"Loose fastener/connection, Lubrication failure",Switched to standby unit,Cleared blockage and inspected chute,Severe,13.2,27.66,D. Banerjee,G. Chatterjee,2025-06-10,Closed
INC-CRE-006-010,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2025-06-10 13:35:32,B (14:00-22:00),Unplanned breakdown,Gearbox (Critical) (CRE-006) experienced unplanned stoppage due to gear tooth wear/pitting.,Vibration/imbalance,"Cooling system fault, Thermal fatigue",Switched to standby unit,Replaced motor winding/insulation,Minor,8.6,20.15,C. Joshi,G. Chatterjee,2025-06-27,Closed
INC-CRE-006-020,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2025-08-03 05:23:29,A (06:00-14:00),Unplanned breakdown,Gearbox (Critical) (CRE-006) experienced unplanned stoppage due to lubrication system fault.,Sensor/instrument drift,Material blockage/jam,Switched to standby unit,Balanced rotating component,Moderate,18.4,52.07,S. Reddy,M. Iqbal,2025-08-24,Closed
INC-CRE-006-011,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2025-08-18 03:39:18,C (22:00-06:00),Environmental excursion,Environmental parameter excursion (emission/effluent) associated with Gearbox (Critical) (CRE-006) operation.,Control system/software fault,"Refractory/lining wear, Operator error",Isolated equipment and informed shift supervisor,Realigned shaft/coupling,Major,1.8,1.57,N. Gupta,C. Joshi,2025-09-12,Closed - CAPA implemented
INC-CRE-006-014,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2025-09-28 15:41:03,B (14:00-22:00),Unplanned breakdown,Gearbox (Critical) (CRE-006) experienced unplanned stoppage due to oil seal leakage.,Foreign material ingress,"Refractory/lining wear, Belt/chain wear, Loose fastener/connection",Carried out emergency repair,Repaired/replaced refractory section,Major,8.3,17.65,A. Verma,L. Pillai,,Under investigation
INC-CRE-006-005,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2025-10-11 18:07:25,A (06:00-14:00),Unplanned breakdown,Gearbox (Critical) (CRE-006) experienced unplanned stoppage due to bearing failure.,Bearing wear/failure,Operator error,Isolated equipment and informed shift supervisor,Repaired hydraulic line/cylinder,Minor,2.8,9.26,J. Mehta,R. Sharma,2025-10-14,Closed
INC-CRE-006-022,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2025-10-22 14:18:21,C (22:00-06:00),Production stoppage,"Production stoppage caused by gear tooth wear/pitting on Gearbox (Critical) (CRE-006), affecting downstream units.",Misalignment,Cooling system fault,Carried out emergency repair,Inspected and replaced thermal component,Negligible,18.1,80.65,V. Rao,A. Verma,2025-11-01,Closed
INC-CRE-006-016,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2025-11-02 03:45:05,B (14:00-22:00),Unplanned breakdown,Gearbox (Critical) (CRE-006) experienced unplanned stoppage due to oil seal leakage.,Refractory/lining wear,"Material blockage/jam, Belt/chain wear",Continued operation with reduced load and monitoring,Replaced bearing,Moderate,33.9,109.77,K. Das,L. Pillai,2025-11-16,Closed
INC-CRE-006-019,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2025-11-13 10:26:11,B (14:00-22:00),Unplanned breakdown,Gearbox (Critical) (CRE-006) experienced unplanned stoppage due to bearing failure.,Electrical fault,Seal/gasket leakage,Stopped operation and applied LOTO,Cleared foreign material and inspected,Minor,54.3,197.8,D. Banerjee,S. Reddy,2025-11-21,Closed
INC-CRE-006-021,CRE-006,Gearbox (Critical),Critical Rotating Equipment,2025-11-15 15:38:55,C (22:00-06:00),Unplanned breakdown,Gearbox (Critical) (CRE-006) experienced unplanned stoppage due to bearing failure.,Corrosion,"Operator error, Insulation degradation, Thermal fatigue",Stopped operation and applied LOTO,Reset overload relay and checked load,Minor,10.2,23.53,G. Chatterjee,V. Rao,2025-12-11,Closed
INC-CRE-007-019,CRE-007,Motor (Critical),Critical Rotating Equipment,2024-01-30 21:13:16,A (06:00-14:00),Production stoppage,"Production stoppage caused by bearing failure on Motor (Critical) (CRE-007), affecting downstream units.",Belt/chain wear,"Overload/overcurrent, Foreign material ingress",Continued operation with reduced load and monitoring,Replaced motor winding/insulation,Negligible,3.1,6.41,T. Singh,S. Reddy,2024-02-15,Closed
INC-CRE-007-009,CRE-007,Motor (Critical),Critical Rotating Equipment,2024-04-15 10:50:14,B (14:00-22:00),Equipment damage,Physical damage to Motor (Critical) (CRE-007) component due to winding insulation degradation.,Operator error,"Material blockage/jam, Cooling system fault",Continued operation with reduced load and monitoring,Cleared blockage and inspected chute,Negligible,3.1,5.45,D. Banerjee,M. Iqbal,2024-04-21,Closed - CAPA implemented
INC-CRE-007-007,CRE-007,Motor (Critical),Critical Rotating Equipment,2024-05-07 07:31:05,B (14:00-22:00),Unplanned breakdown,Motor (Critical) (CRE-007) experienced unplanned stoppage due to bearing failure.,Belt/chain wear,"Corrosion, Control system/software fault",Continued operation with reduced load and monitoring,Replaced seal/gasket,Major,11.7,45.77,K. Das,L. Pillai,2024-05-28,Closed - CAPA implemented
INC-CRE-007-020,CRE-007,Motor (Critical),Critical Rotating Equipment,2024-06-22 15:19:24,C (22:00-06:00),Quality deviation event,"Quality deviation traced to Motor (Critical) (CRE-007) malfunction (rotor bar fault), resulting in off-spec product.",Lubrication failure,Seal/gasket leakage,Isolated equipment and informed shift supervisor,Flushed and repaired cooling circuit,Major,2.4,2.59,P. Nair,C. Joshi,2024-07-11,Closed
INC-CRE-007-016,CRE-007,Motor (Critical),Critical Rotating Equipment,2024-07-09 08:53:39,A (06:00-14:00),Unplanned breakdown,Motor (Critical) (CRE-007) experienced unplanned stoppage due to bearing failure.,Control system/software fault,Seal/gasket leakage,Switched to standby unit,Repaired electrical connection,Minor,2.9,8.46,K. Das,N. Gupta,2024-07-19,Closed
INC-CRE-007-014,CRE-007,Motor (Critical),Critical Rotating Equipment,2024-08-12 16:42:42,C (22:00-06:00),Equipment damage,Physical damage to Motor (Critical) (CRE-007) component due to winding insulation degradation.,Control system/software fault,"Control system/software fault, Electrical fault",Isolated equipment and informed shift supervisor,Replaced seal/gasket,Negligible,12.7,37.99,L. Pillai,C. Joshi,2024-08-25,Closed
INC-CRE-007-021,CRE-007,Motor (Critical),Critical Rotating Equipment,2024-08-25 20:49:15,A (06:00-14:00),Production stoppage,"Production stoppage caused by bearing failure on Motor (Critical) (CRE-007), affecting downstream units.",Cooling system fault,"Vibration/imbalance, Cooling system fault, Hydraulic system fault",Switched to standby unit,Cleaned and applied anti-corrosion coating,Severe,9.7,42.67,P. Nair,P. Nair,2024-09-09,Closed
INC-CRE-007-012,CRE-007,Motor (Critical),Critical Rotating Equipment,2024-09-19 18:49:58,C (22:00-06:00),Unplanned breakdown,Motor (Critical) (CRE-007) experienced unplanned stoppage due to bearing failure.,Corrosion,"Control system/software fault, Lubrication failure",Stopped operation and applied LOTO,Replaced belt/chain,Moderate,8.1,9.99,T. Singh,L. Pillai,2024-10-17,Closed - CAPA implemented
INC-CRE-007-011,CRE-007,Motor (Critical),Critical Rotating Equipment,2024-11-20 00:58:41,C (22:00-06:00),Unplanned breakdown,Motor (Critical) (CRE-007) experienced unplanned stoppage due to bearing failure.,Misalignment,Corrosion,Stopped operation and applied LOTO,Replaced belt/chain,Negligible,9.2,34.72,V. Rao,V. Rao,2024-12-16,Closed - CAPA implemented
INC-CRE-007-023,CRE-007,Motor (Critical),Critical Rotating Equipment,2024-11-27 15:47:21,C (22:00-06:00),Environmental excursion,Environmental parameter excursion (emission/effluent) associated with Motor (Critical) (CRE-007) operation.,Electrical fault,"Overload/overcurrent, Hydraulic system fault, Vibration/imbalance",Switched to standby unit,Realigned shaft/coupling,Negligible,3.0,2.08,A. Verma,N. Gupta,2024-12-13,Closed
