alert_id,equipment_id,equipment_name,category,timestamp,sensor_name,observed_value,baseline_value,deviation_pct,alert_level,detection_method,probable_cause,recommended_action,acknowledged,acknowledged_by,resolution_status
ALM-ENV-003-0033,ENV-003,Wet Scrubber,Environmental Control Systems,27-07-2025 12:48,scrubbing_liquid_flow_m3_h,76.92,70.82,8.6,Information,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,A. Verma,Closed - informational only
ALM-ENV-003-0034,ENV-003,Wet Scrubber,Environmental Control Systems,19-09-2025 07:41,outlet_gas_temperature_C,128.7,103.31,24.6,Information,ML anomaly score (Isolation Forest),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,C. Joshi,Closed - informational only
ALM-ENV-003-0035,ENV-003,Wet Scrubber,Environmental Control Systems,05-10-2025 07:03,outlet_gas_temperature_C,40.01,35.84,11.6,Information,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,M. Iqbal,Closed - informational only
ALM-ENV-003-0036,ENV-003,Wet Scrubber,Environmental Control Systems,16-11-2025 18:16,scrubbing_liquid_flow_m3_h,76.2,70.9,7.5,Information,ML anomaly score (Isolation Forest),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,S. Reddy,Closed - informational only
ALM-ENV-003-0037,ENV-003,Wet Scrubber,Environmental Control Systems,27-12-2025 21:14,outlet_gas_temperature_C,74.59,69.13,7.9,Information,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,K. Das,Closed - informational only
ALM-ENV-004-0001,ENV-004,Dust Suppression System,Environmental Control Systems,03-02-2024 13:03,pump_vibration_mm_s,122.65,108.07,13.5,Warning,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,K. Das,Resolved - false positive
ALM-ENV-004-0002,ENV-004,Dust Suppression System,Environmental Control Systems,31-03-2024 16:51,water_flow_rate_m3_h,47.87,45.14,6.1,Information,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,N. Gupta,Closed - informational only
ALM-ENV-004-0003,ENV-004,Dust Suppression System,Environmental Control Systems,04-05-2024 03:15,pump_vibration_mm_s,74.5,70.36,5.9,Warning,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,B. Kulkarni,Resolved - false positive
ALM-ENV-004-0004,ENV-004,Dust Suppression System,Environmental Control Systems,14-05-2024 09:56,pump_vibration_mm_s,170.51,155.46,9.7,Information,ML anomaly score (Isolation Forest),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,N. Gupta,Closed - informational only
ALM-ENV-004-0005,ENV-004,Dust Suppression System,Environmental Control Systems,19-05-2024 15:07,tank_level_pct,167.54,152.74,9.7,Warning,ML anomaly score (Isolation Forest),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,S. Reddy,Resolved - false positive
ALM-ENV-004-0006,ENV-004,Dust Suppression System,Environmental Control Systems,26-05-2024 00:40,tank_level_pct,127.5,105.56,20.8,Information,Rule-based threshold (SOP limit),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,R. Sharma,Closed - informational only
ALM-ENV-004-0007,ENV-004,Dust Suppression System,Environmental Control Systems,29-05-2024 08:30,pump_vibration_mm_s,54.92,46.05,19.3,Warning,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,N. Gupta,Resolved - false positive
ALM-ENV-004-0008,ENV-004,Dust Suppression System,Environmental Control Systems,28-07-2024 11:31,water_flow_rate_m3_h,199.1,168.9,17.9,Warning,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,C. Joshi,Resolved - false positive
ALM-ENV-004-0009,ENV-004,Dust Suppression System,Environmental Control Systems,05-08-2024 23:55,spray_pressure_bar,165.82,134.84,23,Information,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,D. Banerjee,Closed - informational only
ALM-ENV-004-0010,ENV-004,Dust Suppression System,Environmental Control Systems,28-08-2024 20:09,nozzle_blockage_pct,52.42,45.1,16.2,Warning,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,M. Iqbal,Resolved - false positive
ALM-ENV-004-0011,ENV-004,Dust Suppression System,Environmental Control Systems,01-09-2024 07:03,nozzle_blockage_pct,67.44,61.63,9.4,Information,ML anomaly score (Isolation Forest),Solenoid valve fault,Continue monitoring; log for trend analysis,Yes,K. Das,Closed - informational only
ALM-ENV-004-0012,ENV-004,Dust Suppression System,Environmental Control Systems,06-09-2024 20:30,spray_pressure_bar,138.89,114.48,21.3,Warning,Rate-of-change detection,Pipe leakage,Schedule inspection within next maintenance window,Yes,D. Banerjee,Escalated to maintenance
ALM-ENV-004-0013,ENV-004,Dust Suppression System,Environmental Control Systems,09-09-2024 04:57,nozzle_blockage_pct,240.29,192.76,24.7,Warning,Statistical threshold (3-sigma),Nozzle clogging,Schedule inspection within next maintenance window,Yes,L. Pillai,Open - pending inspection
ALM-ENV-004-0014,ENV-004,Dust Suppression System,Environmental Control Systems,11-09-2024 18:06,tank_level_pct,201.53,119.09,69.2,Critical,Pattern/frequency analysis (FFT),Solenoid valve fault,Immediate inspection required; consider equipment shutdown,Yes,S. Reddy,Resolved - false positive
ALM-ENV-004-0015,ENV-004,Dust Suppression System,Environmental Control Systems,12-09-2024 06:09,nozzle_blockage_pct,99.23,67.12,47.8,Critical,ML anomaly score (Isolation Forest),Pipe leakage,Immediate inspection required; consider equipment shutdown,Yes,G. Chatterjee,Resolved - maintenance performed
ALM-ENV-004-0016,ENV-004,Dust Suppression System,Environmental Control Systems,18-09-2024 06:07,tank_level_pct,24.9,23.41,6.4,Information,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,J. Mehta,Closed - informational only
ALM-ENV-004-0017,ENV-004,Dust Suppression System,Environmental Control Systems,04-12-2024 19:41,spray_pressure_bar,84.09,78.48,7.1,Information,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,T. Singh,Closed - informational only
ALM-ENV-004-0018,ENV-004,Dust Suppression System,Environmental Control Systems,07-12-2024 05:37,pump_vibration_mm_s,108.31,95.16,13.8,Information,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,T. Singh,Closed - informational only
ALM-ENV-004-0019,ENV-004,Dust Suppression System,Environmental Control Systems,11-12-2024 00:58,water_flow_rate_m3_h,212.62,193.56,9.8,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,J. Mehta,Closed - informational only
ALM-ENV-004-0020,ENV-004,Dust Suppression System,Environmental Control Systems,05-01-2025 02:02,pump_vibration_mm_s,146.4,111.84,30.9,Warning,Rule-based threshold (SOP limit),Solenoid valve fault,Schedule inspection within next maintenance window,Yes,V. Rao,Resolved - false positive
ALM-ENV-004-0021,ENV-004,Dust Suppression System,Environmental Control Systems,08-01-2025 03:01,tank_level_pct,205.21,166.11,23.5,Warning,Rule-based threshold (SOP limit),Pipe leakage,Schedule inspection within next maintenance window,No,,Resolved - maintenance performed
ALM-ENV-004-0022,ENV-004,Dust Suppression System,Environmental Control Systems,10-01-2025 17:27,pump_vibration_mm_s,111.89,54.24,106.3,Critical,ML anomaly score (Autoencoder reconstruction error),Solenoid valve fault,Immediate inspection required; consider equipment shutdown,Yes,V. Rao,Resolved - maintenance performed
ALM-ENV-004-0023,ENV-004,Dust Suppression System,Environmental Control Systems,11-01-2025 13:43,spray_pressure_bar,251.23,160.68,56.4,Critical,ML anomaly score (Isolation Forest),Pump failure,Immediate inspection required; consider equipment shutdown,Yes,L. Pillai,Escalated to maintenance
ALM-ENV-004-0024,ENV-004,Dust Suppression System,Environmental Control Systems,20-01-2025 04:00,spray_pressure_bar,138.19,121.83,13.4,Warning,Rule-based threshold (SOP limit),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,C. Joshi,Resolved - false positive
ALM-ENV-004-0025,ENV-004,Dust Suppression System,Environmental Control Systems,23-02-2025 18:55,pump_vibration_mm_s,38.58,33.25,16,Warning,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,L. Pillai,Resolved - false positive
ALM-ENV-004-0026,ENV-004,Dust Suppression System,Environmental Control Systems,24-02-2025 15:33,nozzle_blockage_pct,107.9,86.62,24.6,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,No,,Closed - informational only
ALM-ENV-004-0027,ENV-004,Dust Suppression System,Environmental Control Systems,26-02-2025 06:53,pump_vibration_mm_s,37.46,34.31,9.2,Information,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,P. Nair,Closed - informational only
ALM-ENV-004-0028,ENV-004,Dust Suppression System,Environmental Control Systems,08-03-2025 04:34,nozzle_blockage_pct,113.7,106.11,7.2,Warning,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,R. Sharma,Resolved - false positive
ALM-ENV-004-0029,ENV-004,Dust Suppression System,Environmental Control Systems,12-03-2025 10:41,nozzle_blockage_pct,29.64,27.08,9.5,Information,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,M. Iqbal,Closed - informational only
ALM-ENV-004-0030,ENV-004,Dust Suppression System,Environmental Control Systems,03-04-2025 03:38,spray_pressure_bar,183.78,164.54,11.7,Warning,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,S. Reddy,Resolved - false positive
ALM-ENV-004-0031,ENV-004,Dust Suppression System,Environmental Control Systems,01-07-2025 11:42,nozzle_blockage_pct,63.79,57.68,10.6,Information,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,No,,Closed - informational only
ALM-ENV-004-0032,ENV-004,Dust Suppression System,Environmental Control Systems,05-07-2025 08:19,pump_vibration_mm_s,189.08,155.47,21.6,Information,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,D. Banerjee,Closed - informational only
ALM-ENV-004-0033,ENV-004,Dust Suppression System,Environmental Control Systems,12-07-2025 13:59,tank_level_pct,137.36,113.39,21.1,Information,ML anomaly score (Isolation Forest),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,B. Kulkarni,Closed - informational only
ALM-ENV-004-0034,ENV-004,Dust Suppression System,Environmental Control Systems,18-07-2025 23:22,spray_pressure_bar,126.72,119.61,5.9,Information,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,V. Rao,Closed - informational only
ALM-ENV-004-0035,ENV-004,Dust Suppression System,Environmental Control Systems,23-09-2025 09:44,pump_vibration_mm_s,123.12,108.25,13.7,Information,Pattern/frequency analysis (FFT),Solenoid valve fault,Continue monitoring; log for trend analysis,Yes,N. Gupta,Closed - informational only
ALM-ENV-004-0036,ENV-004,Dust Suppression System,Environmental Control Systems,28-09-2025 17:18,water_flow_rate_m3_h,101.58,85.71,18.5,Warning,Pattern/frequency analysis (FFT),Pipe leakage,Schedule inspection within next maintenance window,No,,Resolved - maintenance performed
ALM-ENV-004-0037,ENV-004,Dust Suppression System,Environmental Control Systems,01-10-2025 13:41,pump_vibration_mm_s,54.81,39.16,40,Warning,Rate-of-change detection,Solenoid valve fault,Schedule inspection within next maintenance window,No,,Resolved - maintenance performed
ALM-ENV-004-0038,ENV-004,Dust Suppression System,Environmental Control Systems,03-10-2025 18:32,nozzle_blockage_pct,68.2,44.82,52.2,Critical,Rule-based threshold (SOP limit),Pump failure,Immediate inspection required; consider equipment shutdown,Yes,T. Singh,Open - pending inspection
ALM-ENV-004-0039,ENV-004,Dust Suppression System,Environmental Control Systems,04-10-2025 12:56,pump_vibration_mm_s,293.4,162.88,80.1,Critical,ML anomaly score (Autoencoder reconstruction error),Nozzle clogging,Immediate inspection required; consider equipment shutdown,Yes,P. Nair,Open - pending inspection
ALM-ENV-004-0040,ENV-004,Dust Suppression System,Environmental Control Systems,09-11-2025 15:23,spray_pressure_bar,71.09,58.72,21.1,Information,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,M. Iqbal,Closed - informational only
ALM-ENV-004-0041,ENV-004,Dust Suppression System,Environmental Control Systems,16-11-2025 22:13,water_flow_rate_m3_h,47.39,40.88,15.9,Warning,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,L. Pillai,Resolved - false positive
